69.00;0.00;0.00;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;2.00;6.00;0.00;1.00;3.00;0.00;0.00;1.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00
0.00;37.00;15.00;17.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3.00;1.00;0.00;0.00;1.00;0.00;2.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;3.00;2.00;2.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;10.00;40.00;9.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;1.00;1.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;4.00;0.00;1.00;0.00;3.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;3.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;13.00;7.00;16.00;1.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;2.00;1.00;1.00;0.00;0.00;3.00;0.00;0.00;0.00;6.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;2.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;2.00;0.00;5.00;0.00;4.00;4.00;3.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00
11.00;0.00;1.00;0.00;44.00;4.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;2.00;0.00;3.00;0.00;0.00;4.00;0.00;1.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00
0.00;0.00;2.00;0.00;5.00;52.00;1.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;1.00;1.00;3.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4.00;0.00;0.00;2.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;3.00
0.00;0.00;0.00;0.00;1.00;1.00;36.00;17.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;2.00;0.00;1.00;2.00;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;2.00;3.00;0.00;0.00;5.00;0.00;0.00;0.00;1.00;1.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;6.00;0.00;0.00;0.00;0.00;1.00;1.00
0.00;0.00;0.00;0.00;0.00;2.00;20.00;25.00;0.00;5.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;5.00;0.00;0.00;0.00;3.00;0.00;1.00;4.00;5.00;1.00;0.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;3.00;0.00;0.00;1.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;33.00;4.00;1.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;3.00;0.00;4.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;7.00;1.00;0.00;0.00;0.00;3.00;1.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;1.00;0.00;2.00;1.00;5.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.00;65.00;2.00;1.00;1.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;1.00;0.00;1.00;1.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;2.00;0.00;1.00;1.00;0.00;0.00
0.00;0.00;2.00;0.00;0.00;0.00;2.00;1.00;1.00;1.00;28.00;0.00;1.00;2.00;0.00;3.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;6.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00;5.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;5.00;0.00;0.00;1.00;0.00;4.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;2.00;1.00;1.00;0.00;0.00;1.00;0.00;1.00;2.00;2.00;0.00;0.00;1.00;0.00;2.00
0.00;4.00;0.00;4.00;0.00;0.00;0.00;0.00;1.00;3.00;1.00;15.00;13.00;0.00;1.00;2.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;2.00;2.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;1.00;2.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;1.00;6.00;1.00;0.00;0.00;1.00;0.00;4.00;0.00;0.00;1.00;0.00;3.00;0.00;0.00;1.00;0.00;3.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;2.00;2.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00
0.00;4.05;1.35;4.05;0.00;0.00;0.00;0.00;1.35;6.76;2.70;16.22;22.97;5.41;0.00;0.00;0.00;0.00;0.00;0.00;1.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.35;0.00;0.00;2.70;0.00;0.00;1.35;1.35;0.00;0.00;1.35;6.76;1.35;1.35;0.00;0.00;1.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.05;0.00;0.00;2.70;1.35;0.00;0.00;0.00;0.00;0.00;2.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;1.00;1.00;2.00;1.00;1.00;0.00;0.00;3.00;3.00;3.00;0.00;5.00;18.00;0.00;2.00;1.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;4.00;2.00;0.00;2.00;0.00;0.00;0.00;1.00;1.00;0.00;2.00;1.00;1.00;1.00;0.00;0.00;2.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;1.00;1.00;0.00;2.00;7.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;9.00;1.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;2.00;0.00;1.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;1.00;1.00;2.00;3.00;1.00;0.00;0.00;3.00;2.00;3.00;2.00;2.00;3.00;5.00;5.00;6.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;2.00;0.00;3.00;0.00;0.00;2.00;1.00;0.00;1.00;1.00;0.00;2.00;1.00;0.00;3.00;1.00;1.00;0.00;0.00;0.00;3.00;0.00;0.00;2.00;2.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00;1.00;2.00;1.00;5.00;0.00;0.00;1.00;0.00;0.00;0.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;3.00;2.00;3.00
1.00;1.00;1.00;2.00;1.00;3.00;1.00;0.00;0.00;0.00;13.00;5.00;3.00;1.00;2.00;10.00;3.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;2.00;2.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;3.00;2.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;3.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;3.00;1.00
0.00;0.00;0.00;0.00;3.00;0.00;0.00;2.00;0.00;0.00;4.00;0.00;0.00;0.00;1.00;1.00;16.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;1.00;2.00;4.00;1.00;1.00;0.00;0.00;0.00;2.00;0.00;2.00;3.00;3.00;4.00;1.00;0.00;1.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00;1.00;5.00;1.00;0.00;0.00;1.00;0.00;2.00;1.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;4.00;2.00;0.00;0.00;0.00;0.00;0.00;3.00;4.00;4.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;2.00
0.00;3.19;2.13;1.06;1.06;1.06;0.00;0.00;0.00;0.00;1.06;0.00;0.00;0.00;1.06;0.00;1.06;14.89;3.19;1.06;6.38;6.38;0.00;0.00;7.45;2.13;0.00;0.00;1.06;0.00;1.06;0.00;0.00;0.00;0.00;2.13;0.00;1.06;0.00;1.06;0.00;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;7.45;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;1.06;3.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;3.19;0.00;6.38;3.19;1.06;0.00;1.06;1.06;1.06;3.19;1.06;0.00;0.00;0.00;1.06;0.00;0.00
0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;53.00;6.00;0.00;1.00;12.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;1.00;1.00;6.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.00;41.00;0.00;1.00;27.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;3.00;0.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;1.00;0.00;0.00;0.00;1.00;3.00;3.00;0.00;30.00;1.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;3.00;2.00;3.00;2.00;1.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;1.00;1.00;4.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;1.00;0.00;2.00;1.00;3.00;0.00;0.00;3.00;1.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00
0.00;1.00;4.00;6.00;2.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;1.00;0.00;0.00;0.00;9.00;1.00;2.00;1.00;31.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;2.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;3.00;5.00;2.00;1.00;3.00;2.00;0.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00
1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;11.00;26.00;1.00;1.00;37.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;5.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00;2.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
13.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;25.00;0.00;1.00;12.00;9.00;5.00;6.00;1.00;0.00;5.00;3.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00
0.00;1.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;1.00;2.00;1.00;1.00;0.00;0.00;2.00;1.00;4.00;1.00;0.00;6.00;1.00;0.00;0.00;22.00;0.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00;1.00;0.00;1.00;3.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;0.00;2.00;3.00;0.00;0.00;0.00;0.00;2.00;5.00;5.00;0.00;2.00;2.00;0.00;1.00;0.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00;3.00;2.00;0.00
7.00;1.00;5.00;2.00;1.00;1.00;0.00;0.00;0.00;3.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00;1.00;6.00;2.00;6.00;5.00;11.00;6.00;2.00;0.00;0.00;1.00;0.00;1.00;3.00;0.00;0.00;1.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;2.00;1.00;2.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;1.00;1.00;0.00;2.00;0.00;0.00;2.00;0.00;0.00;0.00;1.00;0.00;2.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;1.00;1.00;0.00;0.00;1.00;1.00;0.00
18.00;1.00;0.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;14.00;0.00;3.00;12.00;8.00;5.00;6.00;0.00;0.00;1.00;2.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;2.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00
13.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;11.00;0.00;2.00;11.00;9.00;4.00;8.00;1.00;1.00;11.00;4.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00
7.69;0.00;2.56;1.28;0.00;0.00;0.00;0.00;1.28;1.28;1.28;0.00;2.56;0.00;0.00;0.00;0.00;3.85;0.00;0.00;0.00;0.00;0.00;10.26;0.00;3.85;10.26;7.69;7.69;5.13;2.56;2.56;1.28;0.00;1.28;2.56;0.00;2.56;1.28;0.00;0.00;0.00;0.00;0.00;1.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.28;0.00;0.00;0.00;0.00;1.28;0.00;0.00;0.00;0.00;1.28;2.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.56;0.00;0.00;1.28;2.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.56
0.00;0.00;0.00;1.25;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.50;0.00;0.00;1.25;1.25;0.00;0.00;1.25;0.00;0.00;53.75;0.00;7.50;11.25;7.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.75;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.25;0.00;0.00;1.25;0.00;0.00;0.00;0.00;0.00
0.00;1.00;1.00;2.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;1.00;1.00;0.00;1.00;0.00;2.00;2.00;4.00;1.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;17.00;0.00;0.00;0.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1.00;0.00;0.00;2.00;0.00;0.00;1.00;3.00;0.00;0.00;1.00;11.00;5.00;2.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;1.00;3.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00
0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;4.00;0.00;1.00;5.00;0.00;0.00;1.00;0.00;1.00;0.00;13.00;0.00;23.00;3.00;5.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;3.00;0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;7.00;0.00;0.00;0.00;1.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
